code_module,code_presentation,id_student,fold,split
FFF,2014J,651639,0,test
FFF,2014J,651693,4,train
FFF,2014J,651697,1,calib
FFF,2014J,651879,0,test
FFF,2014J,651881,1,calib
FFF,2014J,651886,2,train
FFF,2014J,651927,4,train
FFF,2014J,651972,4,train
FFF,2014J,651990,1,calib
FFF,2014J,652008,0,test
FFF,2014J,652025,4,train
FFF,2014J,652064,4,train
FFF,2014J,652087,1,calib
FFF,2014J,652311,1,calib
FFF,2014J,652333,0,test
FFF,2014J,652335,4,train
FFF,2014J,652336,1,calib
FFF,2014J,652438,4,train
FFF,2014J,652569,2,train
FFF,2014J,652576,0,test
FFF,2014J,652593,2,train
FFF,2014J,652625,2,train
FFF,2014J,652647,3,train
FFF,2014J,652659,0,test
FFF,2014J,652664,4,train
FFF,2014J,652672,2,train
FFF,2014J,652684,3,train
FFF,2014J,652706,0,test
FFF,2014J,652711,1,calib
FFF,2014J,652752,2,train
FFF,2014J,652753,3,train
FFF,2014J,652769,4,train
FFF,2014J,652788,1,calib
FFF,2014J,652801,2,train
FFF,2014J,652824,3,train
FFF,2014J,652832,4,train
FFF,2014J,652887,1,calib
FFF,2014J,652890,2,train
FFF,2014J,652898,3,train
FFF,2014J,652994,0,test
FFF,2014J,652998,1,calib
FFF,2014J,653045,1,calib
FFF,2014J,653051,3,train
FFF,2014J,653115,2,train
FFF,2014J,653144,3,train
FFF,2014J,653174,4,train
FFF,2014J,653183,4,train
FFF,2014J,653206,3,train
FFF,2014J,653255,2,train
FFF,2014J,653297,4,train
FFF,2014J,653301,2,train
FFF,2014J,653336,1,calib
FFF,2014J,653356,1,calib
FFF,2014J,653372,3,train
FFF,2014J,653381,0,test
FFF,2014J,653417,3,train
FFF,2014J,653536,3,train
FFF,2014J,653558,1,calib
FFF,2014J,653567,4,train
FFF,2014J,653595,3,train
FFF,2014J,653616,3,train
FFF,2014J,653653,0,test
FFF,2014J,653659,1,calib
FFF,2014J,653747,1,calib
FFF,2014J,653773,4,train
FFF,2014J,653797,1,calib
FFF,2014J,653841,3,train
FFF,2014J,653846,4,train
FFF,2014J,653848,2,train
FFF,2014J,653854,0,test
FFF,2014J,653857,1,calib
FFF,2014J,653988,3,train
FFF,2014J,654045,4,train
FFF,2014J,654048,2,train
FFF,2014J,654094,0,test
FFF,2014J,654112,4,train
FFF,2014J,654114,0,test
FFF,2014J,654169,1,calib
FFF,2014J,654217,1,calib
FFF,2014J,654228,4,train
FFF,2014J,654236,0,test
FFF,2014J,654260,2,train
FFF,2014J,654289,4,train
FFF,2014J,654322,1,calib
FFF,2014J,654338,1,calib
FFF,2014J,654339,0,test
FFF,2014J,654351,2,train
FFF,2014J,654407,4,train
FFF,2014J,654432,3,train
FFF,2014J,654441,4,train
FFF,2014J,654563,4,train
FFF,2014J,654565,0,test
FFF,2014J,654578,0,test
FFF,2014J,654597,2,train
FFF,2014J,654619,3,train
FFF,2014J,654620,4,train
FFF,2014J,654671,1,calib
FFF,2014J,654677,3,train
FFF,2014J,654684,0,test
FFF,2014J,654692,1,calib
FFF,2014J,654698,2,train
FFF,2014J,654732,2,train
FFF,2014J,654738,0,test
FFF,2014J,654816,4,train
FFF,2014J,654819,2,train
FFF,2014J,654824,3,train
FFF,2014J,654834,2,train
FFF,2014J,654852,0,test
FFF,2014J,654867,3,train
FFF,2014J,654943,3,train
FFF,2014J,654947,1,calib
FFF,2014J,654960,1,calib
FFF,2014J,655028,3,train
FFF,2014J,655088,3,train
FFF,2014J,655113,0,test
FFF,2014J,655115,3,train
FFF,2014J,655124,1,calib
FFF,2014J,655127,0,test
FFF,2014J,655353,0,test
FFF,2014J,655386,3,train
FFF,2014J,655402,1,calib
FFF,2014J,655412,3,train
FFF,2014J,655416,0,test
FFF,2014J,655417,1,calib
FFF,2014J,655445,2,train
FFF,2014J,655492,1,calib
FFF,2014J,655569,0,test
FFF,2014J,655627,0,test
FFF,2014J,655629,2,train
FFF,2014J,655720,1,calib
FFF,2014J,655747,2,train
FFF,2014J,655796,0,test
FFF,2014J,655852,0,test
FFF,2014J,655927,1,calib
FFF,2014J,655981,4,train
FFF,2014J,656029,1,calib
FFF,2014J,656065,2,train
FFF,2014J,656086,1,calib
FFF,2014J,656092,3,train
FFF,2014J,656102,4,train
FFF,2014J,656107,2,train
FFF,2014J,656131,3,train
FFF,2014J,656145,1,calib
FFF,2014J,656150,2,train
FFF,2014J,656158,3,train
FFF,2014J,656159,4,train
FFF,2014J,656165,0,test
FFF,2014J,656234,1,calib
FFF,2014J,656323,3,train
FFF,2014J,656353,2,train
FFF,2014J,656360,4,train
FFF,2014J,656414,3,train
FFF,2014J,656436,4,train
FFF,2014J,656441,3,train
FFF,2014J,656510,2,train
FFF,2014J,656512,3,train
FFF,2014J,656519,4,train
FFF,2014J,656529,2,train
FFF,2014J,656565,3,train
FFF,2014J,656579,2,train
FFF,2014J,656599,4,train
FFF,2014J,656607,1,calib
FFF,2014J,656622,4,train
FFF,2014J,656651,3,train
FFF,2014J,656677,0,test
FFF,2014J,656693,0,test
FFF,2014J,656734,1,calib
FFF,2014J,656791,1,calib
FFF,2014J,656800,3,train
FFF,2014J,656882,1,calib
FFF,2014J,656988,0,test
FFF,2014J,656996,4,train
FFF,2014J,657048,4,train
FFF,2014J,657118,4,train
FFF,2014J,657181,0,test
FFF,2014J,657184,2,train
FFF,2014J,657211,1,calib
FFF,2014J,657220,3,train
FFF,2014J,657330,0,test
FFF,2014J,657344,1,calib
FFF,2014J,674222,0,test
FFF,2014J,674226,2,train
FFF,2014J,674236,4,train
FFF,2014J,674260,2,train
FFF,2014J,674261,3,train
FFF,2014J,674262,1,calib
FFF,2014J,674320,2,train
FFF,2014J,674387,3,train
FFF,2014J,674406,2,train
FFF,2014J,674451,1,calib
FFF,2014J,674478,3,train
FFF,2014J,674484,2,train
FFF,2014J,674497,4,train
FFF,2014J,674509,0,test
FFF,2014J,674584,2,train
FFF,2014J,674594,0,test
FFF,2014J,674617,4,train
FFF,2014J,674644,0,test
FFF,2014J,674657,3,train
FFF,2014J,674671,0,test
FFF,2014J,674691,1,calib
FFF,2014J,674694,4,train
FFF,2014J,674699,2,train
FFF,2014J,674751,4,train
FFF,2014J,674764,1,calib
FFF,2014J,674814,0,test
FFF,2014J,674831,2,train
FFF,2014J,674870,1,calib
FFF,2014J,674911,2,train
FFF,2014J,674921,3,train
FFF,2014J,674935,0,test
FFF,2014J,674970,3,train
FFF,2014J,675002,3,train
FFF,2014J,675021,1,calib
FFF,2014J,675046,1,calib
FFF,2014J,675054,4,train
FFF,2014J,675127,2,train
FFF,2014J,675193,4,train
FFF,2014J,675225,0,test
FFF,2014J,675233,2,train
FFF,2014J,675261,2,train
FFF,2014J,675273,0,test
FFF,2014J,675279,1,calib
FFF,2014J,675315,2,train
FFF,2014J,675328,3,train
FFF,2014J,675337,4,train
FFF,2014J,675474,1,calib
FFF,2014J,675486,1,calib
FFF,2014J,675514,2,train
FFF,2014J,675566,3,train
FFF,2014J,675577,1,calib
FFF,2014J,675613,0,test
FFF,2014J,675636,2,train
FFF,2014J,675669,1,calib
FFF,2014J,675710,2,train
FFF,2014J,675818,1,calib
FFF,2014J,675824,2,train
FFF,2014J,675829,3,train
FFF,2014J,675843,0,test
FFF,2014J,675947,3,train
FFF,2014J,675989,0,test
FFF,2014J,676007,4,train
FFF,2014J,676040,3,train
FFF,2014J,676064,0,test
FFF,2014J,676103,4,train
FFF,2014J,676128,4,train
FFF,2014J,676139,0,test
FFF,2014J,676190,2,train
FFF,2014J,676194,0,test
FFF,2014J,676265,1,calib
FFF,2014J,676272,0,test
FFF,2014J,676303,2,train
FFF,2014J,676320,3,train
FFF,2014J,676324,0,test
FFF,2014J,676378,1,calib
FFF,2014J,676444,3,train
FFF,2014J,676458,2,train
FFF,2014J,676459,4,train
FFF,2014J,676478,4,train
FFF,2014J,676492,1,calib
FFF,2014J,676600,2,train
FFF,2014J,676610,1,calib
FFF,2014J,676626,4,train
FFF,2014J,676627,0,test
FFF,2014J,676866,4,train
FFF,2014J,676882,0,test
FFF,2014J,676930,1,calib
FFF,2014J,677027,1,calib
FFF,2014J,677081,0,test
FFF,2014J,677085,2,train
FFF,2014J,677111,1,calib
FFF,2014J,677138,2,train
FFF,2014J,677155,3,train
FFF,2014J,677167,0,test
FFF,2014J,677206,3,train
FFF,2014J,677221,2,train
FFF,2014J,677235,1,calib
FFF,2014J,677327,3,train
FFF,2014J,677369,3,train
FFF,2014J,677382,4,train
FFF,2014J,677400,2,train
FFF,2014J,677436,4,train
FFF,2014J,677456,1,calib
FFF,2014J,677486,0,test
FFF,2014J,677546,2,train
FFF,2014J,677582,0,test
FFF,2014J,677608,2,train
FFF,2014J,677643,2,train
FFF,2014J,677655,0,test
FFF,2014J,677687,4,train
FFF,2014J,677701,1,calib
FFF,2014J,677748,2,train
FFF,2014J,677767,3,train
FFF,2014J,677782,0,test
FFF,2014J,677828,2,train
FFF,2014J,677833,3,train
FFF,2014J,677867,1,calib
FFF,2014J,677869,0,test
FFF,2014J,678005,4,train
FFF,2014J,678044,1,calib
FFF,2014J,678088,3,train
FFF,2014J,678090,3,train
FFF,2014J,678127,3,train
FFF,2014J,678203,0,test
FFF,2014J,678235,3,train
FFF,2014J,678270,0,test
FFF,2014J,678287,2,train
FFF,2014J,678346,0,test
FFF,2014J,678381,4,train
FFF,2014J,678397,1,calib
FFF,2014J,678407,2,train
FFF,2014J,678452,1,calib
FFF,2014J,678474,4,train
FFF,2014J,678528,3,train
FFF,2014J,678619,3,train
FFF,2014J,678628,4,train
FFF,2014J,678639,0,test
FFF,2014J,678659,2,train
FFF,2014J,678769,2,train
FFF,2014J,678819,3,train
FFF,2014J,678831,1,calib
FFF,2014J,678859,1,calib
FFF,2014J,678877,2,train
FFF,2014J,678946,1,calib
FFF,2014J,678954,3,train
FFF,2014J,679019,1,calib
FFF,2014J,679036,0,test
FFF,2014J,679111,0,test
FFF,2014J,679119,1,calib
FFF,2014J,679189,2,train
FFF,2014J,679227,1,calib
FFF,2014J,679237,2,train
FFF,2014J,679251,0,test
FFF,2014J,679262,3,train
FFF,2014J,679269,4,train
FFF,2014J,679278,0,test
FFF,2014J,679337,4,train
FFF,2014J,679342,0,test
FFF,2014J,679384,3,train
FFF,2014J,679386,3,train
FFF,2014J,679402,0,test
FFF,2014J,679445,3,train
FFF,2014J,679448,0,test
FFF,2014J,679498,3,train
FFF,2014J,679502,4,train
FFF,2014J,679509,2,train
FFF,2014J,679594,0,test
FFF,2014J,679676,0,test
FFF,2014J,679688,1,calib
FFF,2014J,679749,3,train
FFF,2014J,679788,1,calib
FFF,2014J,679790,2,train
FFF,2014J,679938,3,train
FFF,2014J,679939,4,train
FFF,2014J,679949,2,train
FFF,2014J,680014,1,calib
FFF,2014J,680018,2,train
FFF,2014J,680027,4,train
FFF,2014J,680072,0,test
FFF,2014J,680080,0,test
FFF,2014J,680145,1,calib
FFF,2014J,680212,0,test
FFF,2014J,680222,1,calib
FFF,2014J,680231,4,train
FFF,2014J,680255,3,train
FFF,2014J,680266,0,test
FFF,2014J,680270,4,train
FFF,2014J,680273,2,train
FFF,2014J,680312,4,train
FFF,2014J,680322,4,train
FFF,2014J,680343,1,calib
FFF,2014J,680348,2,train
FFF,2014J,680349,3,train
FFF,2014J,680374,3,train
FFF,2014J,680410,0,test
FFF,2014J,680443,3,train
FFF,2014J,680464,2,train
FFF,2014J,680506,2,train
FFF,2014J,680517,3,train
FFF,2014J,680572,0,test
FFF,2014J,680708,1,calib
FFF,2014J,680713,2,train
FFF,2014J,680714,1,calib
FFF,2014J,680715,2,train
FFF,2014J,680747,4,train
FFF,2014J,680766,2,train
FFF,2014J,680775,0,test
FFF,2014J,680810,1,calib
FFF,2014J,680855,3,train
FFF,2014J,680872,0,test
FFF,2014J,680912,3,train
FFF,2014J,680938,1,calib
FFF,2014J,680955,2,train
FFF,2014J,680974,2,train
FFF,2014J,681004,4,train
FFF,2014J,681052,1,calib
FFF,2014J,681063,3,train
FFF,2014J,681073,0,test
FFF,2014J,681120,4,train
FFF,2014J,681152,0,test
FFF,2014J,681235,0,test
FFF,2014J,681277,4,train
FFF,2014J,681298,0,test
FFF,2014J,681328,3,train
FFF,2014J,681335,0,test
FFF,2014J,681341,1,calib
FFF,2014J,681352,2,train
FFF,2014J,681354,3,train
FFF,2014J,681393,2,train
FFF,2014J,681397,3,train
FFF,2014J,681452,0,test
FFF,2014J,681490,1,calib
FFF,2014J,681608,4,train
FFF,2014J,681633,0,test
FFF,2014J,681652,2,train
FFF,2014J,681655,1,calib
FFF,2014J,681658,4,train
FFF,2014J,681691,0,test
FFF,2014J,681735,3,train
FFF,2014J,681755,3,train
FFF,2014J,681763,4,train
FFF,2014J,681938,3,train
FFF,2014J,681973,2,train
FFF,2014J,682015,0,test
FFF,2014J,682019,2,train
FFF,2014J,682025,0,test
FFF,2014J,682050,3,train
FFF,2014J,682070,4,train
FFF,2014J,682098,0,test
FFF,2014J,682142,2,train
FFF,2014J,682276,0,test
FFF,2014J,682298,0,test
FFF,2014J,682358,2,train
FFF,2014J,682359,3,train
FFF,2014J,682390,4,train
FFF,2014J,682391,1,calib
FFF,2014J,682436,0,test
FFF,2014J,682437,0,test
FFF,2014J,682482,3,train
FFF,2014J,682504,0,test
FFF,2014J,682505,3,train
FFF,2014J,682511,1,calib
FFF,2014J,682524,2,train
FFF,2014J,682539,0,test
FFF,2014J,682546,4,train
FFF,2014J,682565,1,calib
FFF,2014J,682569,3,train
FFF,2014J,682578,0,test
FFF,2014J,682588,2,train
FFF,2014J,682596,1,calib
FFF,2014J,682613,3,train
FFF,2014J,682617,2,train
FFF,2014J,682632,1,calib
FFF,2014J,682671,2,train
FFF,2014J,682695,1,calib
FFF,2014J,682719,1,calib
FFF,2014J,682753,3,train
FFF,2014J,682839,3,train
FFF,2014J,682863,4,train
FFF,2014J,682894,1,calib
FFF,2014J,682946,1,calib
FFF,2014J,682963,2,train
FFF,2014J,682981,4,train
FFF,2014J,682982,3,train
FFF,2014J,682983,0,test
FFF,2014J,682985,3,train
FFF,2014J,682990,1,calib
FFF,2014J,683033,4,train
FFF,2014J,683094,3,train
FFF,2014J,683144,3,train
FFF,2014J,683177,0,test
FFF,2014J,683178,2,train
FFF,2014J,683243,2,train
FFF,2014J,683273,2,train
FFF,2014J,683305,0,test
FFF,2014J,683323,4,train
FFF,2014J,683346,4,train
FFF,2014J,683347,1,calib
FFF,2014J,683352,0,test
FFF,2014J,683353,3,train
FFF,2014J,683360,2,train
FFF,2014J,683375,0,test
FFF,2014J,683403,2,train
FFF,2014J,683427,3,train
FFF,2014J,683446,2,train
FFF,2014J,683467,1,calib
FFF,2014J,683508,2,train
FFF,2014J,683530,4,train
FFF,2014J,683547,0,test
FFF,2014J,683550,2,train
FFF,2014J,683555,1,calib
FFF,2014J,683576,3,train
FFF,2014J,683604,4,train
FFF,2014J,683624,3,train
FFF,2014J,683628,2,train
FFF,2014J,683642,2,train
FFF,2014J,683699,4,train
FFF,2014J,683745,4,train
FFF,2014J,683764,0,test
FFF,2014J,683772,1,calib
FFF,2014J,683820,4,train
FFF,2014J,683832,3,train
FFF,2014J,683902,2,train
FFF,2014J,683912,1,calib
FFF,2014J,683934,3,train
FFF,2014J,684013,2,train
FFF,2014J,684014,3,train
FFF,2014J,684040,4,train
FFF,2014J,684075,4,train
FFF,2014J,684183,0,test
FFF,2014J,684311,0,test
FFF,2014J,684313,3,train
FFF,2014J,684383,3,train
FFF,2014J,684386,0,test
FFF,2014J,684526,2,train
FFF,2014J,684572,4,train
FFF,2014J,684579,4,train
FFF,2014J,684592,4,train
FFF,2014J,684594,0,test
FFF,2014J,684671,0,test
FFF,2014J,684675,1,calib
FFF,2014J,684676,2,train
FFF,2014J,684726,3,train
FFF,2014J,684882,1,calib
FFF,2014J,684981,1,calib
FFF,2014J,684983,3,train
FFF,2014J,685004,3,train
FFF,2014J,685042,3,train
FFF,2014J,685100,1,calib
FFF,2014J,685105,2,train
FFF,2014J,685128,4,train
FFF,2014J,685140,3,train
FFF,2014J,685155,1,calib
FFF,2014J,685192,0,test
FFF,2014J,685212,1,calib
FFF,2014J,685276,4,train
FFF,2014J,685283,2,train
FFF,2014J,685330,0,test
FFF,2014J,685333,4,train
FFF,2014J,685339,3,train
FFF,2014J,685367,3,train
FFF,2014J,685373,1,calib
FFF,2014J,685378,4,train
FFF,2014J,685410,2,train
FFF,2014J,685439,3,train
FFF,2014J,685512,2,train
FFF,2014J,685565,2,train
FFF,2014J,685619,4,train
FFF,2014J,685657,4,train
FFF,2014J,685663,2,train
FFF,2014J,685683,3,train
FFF,2014J,685705,0,test
FFF,2014J,685708,2,train
FFF,2014J,685772,0,test
FFF,2014J,685802,2,train
FFF,2014J,685807,0,test
FFF,2014J,685831,4,train
FFF,2014J,685860,3,train
FFF,2014J,685920,4,train
FFF,2014J,685928,0,test
FFF,2014J,685952,3,train
FFF,2014J,685998,2,train
FFF,2014J,686065,0,test
FFF,2014J,686100,3,train
FFF,2014J,686164,2,train
FFF,2014J,686314,4,train
FFF,2014J,686317,2,train
FFF,2014J,686344,4,train
FFF,2014J,686348,3,train
FFF,2014J,686358,4,train
FFF,2014J,686390,0,test
FFF,2014J,686448,0,test
FFF,2014J,686458,2,train
FFF,2014J,686498,2,train
FFF,2014J,686522,2,train
FFF,2014J,686558,1,calib
FFF,2014J,686700,3,train
FFF,2014J,686705,1,calib
FFF,2014J,686760,2,train
FFF,2014J,686786,3,train
FFF,2014J,686799,2,train
FFF,2014J,686852,0,test
FFF,2014J,686869,4,train
FFF,2014J,686946,4,train
FFF,2014J,687007,1,calib
FFF,2014J,687033,4,train
FFF,2014J,687073,3,train
FFF,2014J,687112,0,test
FFF,2014J,687115,1,calib
FFF,2014J,687288,2,train
FFF,2014J,687304,1,calib
FFF,2014J,687319,4,train
FFF,2014J,687331,3,train
FFF,2014J,687341,2,train
FFF,2014J,687345,0,test
FFF,2014J,687351,2,train
FFF,2014J,687410,0,test
FFF,2014J,687434,4,train
FFF,2014J,687448,4,train
FFF,2014J,687468,1,calib
FFF,2014J,687485,3,train
FFF,2014J,687503,3,train
FFF,2014J,687510,0,test
FFF,2014J,687511,2,train
FFF,2014J,687525,0,test
FFF,2014J,687686,2,train
FFF,2014J,687747,2,train
FFF,2014J,687752,3,train
FFF,2014J,687795,3,train
FFF,2014J,687828,1,calib
FFF,2014J,687846,2,train
FFF,2014J,687910,2,train
FFF,2014J,687930,4,train
FFF,2014J,687931,0,test
FFF,2014J,687988,3,train
FFF,2014J,688005,0,test
FFF,2014J,688008,1,calib
FFF,2014J,688071,0,test
FFF,2014J,688097,4,train
FFF,2014J,688127,3,train
FFF,2014J,688136,4,train
FFF,2014J,688159,1,calib
FFF,2014J,688187,4,train
FFF,2014J,688192,2,train
FFF,2014J,688203,4,train
FFF,2014J,688225,1,calib
FFF,2014J,688250,0,test
FFF,2014J,688251,2,train
FFF,2014J,688265,4,train
FFF,2014J,688297,3,train
FFF,2014J,688326,1,calib
FFF,2014J,688337,2,train
FFF,2014J,688442,1,calib
FFF,2014J,688453,2,train
FFF,2014J,688470,4,train
FFF,2014J,688475,0,test
FFF,2014J,688509,1,calib
FFF,2014J,688532,3,train
FFF,2014J,688543,4,train
FFF,2014J,688664,1,calib
FFF,2014J,688667,3,train
FFF,2014J,688685,4,train
FFF,2014J,688727,0,test
FFF,2014J,688752,4,train
FFF,2014J,688881,2,train
FFF,2014J,688891,4,train
FFF,2014J,688895,2,train
FFF,2014J,688904,3,train
FFF,2014J,688937,0,test
FFF,2014J,688964,0,test
FFF,2014J,688976,3,train
FFF,2014J,689005,4,train
FFF,2014J,689042,1,calib
FFF,2014J,689051,3,train
FFF,2014J,689052,0,test
FFF,2014J,689056,2,train
FFF,2014J,689225,3,train
FFF,2014J,689260,4,train
FFF,2014J,689280,2,train
FFF,2014J,689290,0,test
FFF,2014J,689347,2,train
FFF,2014J,689352,3,train
FFF,2014J,689444,3,train
FFF,2014J,689498,3,train
FFF,2014J,689533,2,train
FFF,2014J,689582,0,test
FFF,2014J,689585,1,calib
FFF,2014J,689626,1,calib
FFF,2014J,689640,4,train
FFF,2014J,689747,2,train
FFF,2014J,689751,2,train
FFF,2014J,689761,1,calib
FFF,2014J,689796,4,train
FFF,2014J,689827,3,train
FFF,2014J,689832,2,train
FFF,2014J,689855,0,test
FFF,2014J,689924,3,train
FFF,2014J,689977,4,train
FFF,2014J,690075,2,train
FFF,2014J,690137,3,train
FFF,2014J,690174,2,train
FFF,2014J,690198,1,calib
FFF,2014J,690296,3,train
FFF,2014J,690382,0,test
FFF,2014J,690559,3,train
FFF,2014J,690585,1,calib
FFF,2014J,690628,0,test
FFF,2014J,690631,0,test
FFF,2014J,690635,2,train
FFF,2014J,690656,4,train
FFF,2014J,690687,3,train
FFF,2014J,690746,2,train
FFF,2014J,690832,1,calib
FFF,2014J,690872,0,test
FFF,2014J,690962,3,train
FFF,2014J,691056,4,train
FFF,2014J,691177,3,train
FFF,2014J,691253,3,train
FFF,2014J,691269,0,test
FFF,2014J,691280,1,calib
FFF,2014J,691288,2,train
FFF,2014J,691326,0,test
FFF,2014J,691375,4,train
FFF,2014J,691465,2,train
FFF,2014J,691563,1,calib
FFF,2014J,691699,0,test
FFF,2014J,691722,4,train
FFF,2014J,691805,4,train
FFF,2014J,691873,3,train
FFF,2014J,691932,0,test
FFF,2014J,692010,4,train
FFF,2014J,692097,0,test
FFF,2014J,692189,4,train
FFF,2014J,692219,4,train
FFF,2014J,692220,1,calib
FFF,2014J,692273,3,train
FFF,2014J,692297,2,train
FFF,2014J,692301,0,test
FFF,2014J,692334,3,train
FFF,2014J,692454,0,test
FFF,2014J,692612,1,calib
FFF,2014J,692632,4,train
FFF,2014J,692740,1,calib
FFF,2014J,692893,1,calib
FFF,2014J,692898,2,train
FFF,2014J,692946,4,train
FFF,2014J,692962,3,train
FFF,2014J,692968,4,train
FFF,2014J,692976,2,train
FFF,2014J,693114,1,calib
FFF,2014J,693160,0,test
FFF,2014J,693162,2,train
FFF,2014J,693197,4,train
FFF,2014J,693223,4,train
FFF,2014J,693236,1,calib
FFF,2014J,693246,2,train
FFF,2014J,693345,0,test
FFF,2014J,693373,4,train
FFF,2014J,693448,4,train
FFF,2014J,693497,3,train
FFF,2014J,693519,4,train
FFF,2014J,693573,1,calib
FFF,2014J,693628,3,train
FFF,2014J,693629,4,train
FFF,2014J,693764,0,test
FFF,2014J,693806,1,calib
FFF,2014J,693812,4,train
FFF,2014J,693873,3,train
FFF,2014J,693903,0,test
FFF,2014J,693906,1,calib
FFF,2014J,693907,3,train
FFF,2014J,694059,2,train
FFF,2014J,694128,0,test
FFF,2014J,694144,4,train
FFF,2014J,694221,0,test
FFF,2014J,694272,3,train
FFF,2014J,694284,4,train
FFF,2014J,694376,4,train
FFF,2014J,694415,4,train
FFF,2014J,694428,3,train
FFF,2014J,694456,0,test
FFF,2014J,694464,4,train
FFF,2014J,694536,1,calib
FFF,2014J,694622,0,test
FFF,2014J,694669,3,train
FFF,2014J,694715,2,train
FFF,2014J,694716,2,train
FFF,2014J,694827,0,test
FFF,2014J,694836,3,train
FFF,2014J,694848,1,calib
FFF,2014J,695090,3,train
FFF,2014J,695169,1,calib
FFF,2014J,695220,1,calib
FFF,2014J,695250,3,train
FFF,2014J,695251,0,test
FFF,2014J,695369,4,train
FFF,2014J,695380,0,test
FFF,2014J,695416,4,train
FFF,2014J,695449,0,test
FFF,2014J,695471,2,train
FFF,2014J,695485,0,test
FFF,2014J,695550,1,calib
FFF,2014J,695574,2,train
FFF,2014J,695637,2,train
FFF,2014J,695676,1,calib
FFF,2014J,695700,0,test
FFF,2014J,695729,1,calib
FFF,2014J,695748,4,train
FFF,2014J,695764,2,train
FFF,2014J,695803,4,train
FFF,2014J,695825,0,test
FFF,2014J,695869,2,train
FFF,2014J,695879,2,train
FFF,2014J,695926,2,train
FFF,2014J,695964,2,train
FFF,2014J,696039,3,train
FFF,2014J,696043,2,train
FFF,2014J,696071,0,test
FFF,2014J,696082,1,calib
FFF,2014J,696091,0,test
FFF,2014J,696188,0,test
FFF,2014J,696253,1,calib
FFF,2014J,696275,1,calib
FFF,2014J,696276,2,train
FFF,2014J,696318,1,calib
FFF,2014J,696329,3,train
FFF,2014J,696347,2,train
FFF,2014J,696364,0,test
FFF,2014J,696410,1,calib
FFF,2014J,696456,0,test
FFF,2014J,696583,4,train
FFF,2014J,696615,2,train
FFF,2014J,696653,0,test
FFF,2014J,696659,3,train
FFF,2014J,696662,1,calib
FFF,2014J,696664,2,train
FFF,2014J,696666,0,test
FFF,2014J,696671,4,train
FFF,2014J,696672,1,calib
FFF,2014J,696674,0,test
FFF,2014J,696678,3,train
FFF,2014J,696729,0,test
FFF,2014J,696943,1,calib
FFF,2014J,696981,3,train
FFF,2014J,696985,0,test
FFF,2014J,697027,2,train
FFF,2014J,697042,4,train
FFF,2014J,697114,2,train
FFF,2014J,697160,4,train
FFF,2014J,697192,0,test
FFF,2014J,697204,1,calib
FFF,2014J,697215,2,train
FFF,2014J,697255,4,train
FFF,2014J,697257,1,calib
FFF,2014J,697299,3,train
FFF,2014J,697438,0,test
FFF,2014J,697478,0,test
FFF,2014J,697529,2,train
FFF,2014J,697554,4,train
FFF,2014J,697581,3,train
FFF,2014J,697665,3,train
FFF,2014J,697878,1,calib
FFF,2014J,697998,0,test
FFF,2014J,698015,0,test
FFF,2014J,698020,2,train
FFF,2014J,698112,3,train
FFF,2014J,698157,0,test
FFF,2014J,698193,2,train
FFF,2014J,698233,1,calib
FFF,2014J,698237,1,calib
FFF,2014J,698278,2,train
FFF,2014J,698384,3,train
FFF,2014J,698407,1,calib
FFF,2014J,698485,4,train
FFF,2014J,698656,2,train
FFF,2014J,698762,4,train
FFF,2014J,699126,4,train
FFF,2014J,699127,1,calib
FFF,2014J,699128,0,test
FFF,2014J,836614,3,train
FFF,2014J,884652,2,train
FFF,2014J,895524,3,train
FFF,2014J,900936,0,test
FFF,2014J,1021350,3,train
FFF,2014J,1042726,2,train
FFF,2014J,1318759,1,calib
FFF,2014J,1348205,4,train
FFF,2014J,1391717,1,calib
FFF,2014J,1409532,1,calib
FFF,2014J,1413902,0,test
FFF,2014J,1424608,2,train
FFF,2014J,1448966,4,train
FFF,2014J,1449171,1,calib
FFF,2014J,1450604,0,test
FFF,2014J,1459010,3,train
FFF,2014J,1473878,0,test
FFF,2014J,1477284,2,train
FFF,2014J,1501577,0,test
FFF,2014J,1514245,1,calib
FFF,2014J,1532711,2,train
FFF,2014J,1537796,1,calib
FFF,2014J,1585671,1,calib
FFF,2014J,1588621,0,test
FFF,2014J,1603549,3,train
FFF,2014J,1629444,2,train
FFF,2014J,1631797,4,train
FFF,2014J,1639699,3,train
FFF,2014J,1640680,2,train
FFF,2014J,1658963,2,train
FFF,2014J,1677677,2,train
FFF,2014J,1683192,4,train
FFF,2014J,1722493,3,train
FFF,2014J,1733664,3,train
FFF,2014J,1745145,3,train
FFF,2014J,1752994,1,calib
FFF,2014J,1755594,3,train
FFF,2014J,1765045,4,train
FFF,2014J,1766102,1,calib
FFF,2014J,1771775,1,calib
FFF,2014J,1796402,3,train
FFF,2014J,1810759,1,calib
FFF,2014J,1816458,4,train
FFF,2014J,1817710,0,test
FFF,2014J,1818385,1,calib
FFF,2014J,1836241,1,calib
FFF,2014J,1837138,2,train
FFF,2014J,1856869,1,calib
FFF,2014J,1866233,2,train
FFF,2014J,1871598,2,train
FFF,2014J,1871684,4,train
FFF,2014J,1873360,0,test
FFF,2014J,1877902,3,train
FFF,2014J,1879321,2,train
FFF,2014J,1881231,1,calib
FFF,2014J,1887108,3,train
FFF,2014J,1889752,3,train
